EnsemblGeneID	EntrezGeneID
ENSGALG00000001758	417129
ENSGALG00000012115	396139
ENSGALG00000012109	421602
ENSGALG00000012103	421601
ENSGALG00000012032	421600
ENSGALG00000012030	421599
ENSGALG00000003928	373940
ENSGALG00000003939	420148
ENSGALG00000003959	420149
ENSGALG00000003978	420151
ENSGALG00000022206	776720
ENSGALG00000001728	417128
ENSGALG00000001713	427754
ENSGALG00000001692	417127
ENSGALG00000028851	428352
ENSGALG00000002563	
ENSGALG00000023869	
ENSGALG00000012027	395657
ENSGALG00000028923	768497
ENSGALG00000012020	421598
ENSGALG00000001645	395248
ENSGALG00000011695	421597
ENSGALG00000011685	421595
ENSGALG00000011688	421594
ENSGALG00000011681	421593
ENSGALG00000005265	423026
ENSGALG00000027184	428842
ENSGALG00000005294	
ENSGALG00000005301	408182
ENSGALG00000028787	
ENSGALG00000004048	396375
ENSGALG00000005318	769290
ENSGALG00000004091	
ENSGALG00000004132	420154
ENSGALG00000005353	423028
ENSGALG00000005358	396436
ENSGALG00000026980	
ENSGALG00000005369	423029
ENSGALG00000021553	
ENSGALG00000001637	417125
ENSGALG00000005378	374115
ENSGALG00000001620	417124
ENSGALG00000012753	
ENSGALG00000027023	100858385
ENSGALG00000027023	100859682
ENSGALG00000027530	
ENSGALG00000025902	
ENSGALG00000005415	403089
ENSGALG00000005438	423030
ENSGALG00000001595	772213
ENSGALG00000004157	
ENSGALG00000025744	100858328
ENSGALG00000028248	100858676
ENSGALG00000026774	100859852
ENSGALG00000027944	
ENSGALG00000005540	
ENSGALG00000001583	
ENSGALG00000004200	420159
ENSGALG00000004252	420160
ENSGALG00000005551	396023
ENSGALG00000005569	423032
ENSGALG00000001565	
ENSGALG00000005584	423034
ENSGALG00000005587	395905
ENSGALG00000004263	420161
ENSGALG00000004266	420162
ENSGALG00000001978	420099
ENSGALG00000005618	423035
ENSGALG00000005632	423037
ENSGALG00000005643	423038
ENSGALG00000005645	423039
ENSGALG00000001998	770563
ENSGALG00000005662	423041
ENSGALG00000005666	423042
ENSGALG00000001513	
ENSGALG00000005716	
ENSGALG00000005750	423044
ENSGALG00000005769	423045
ENSGALG00000005787	428845
ENSGALG00000005807	423046
ENSGALG00000005815	423047
ENSGALG00000005840	423048
ENSGALG00000022280	100857670
ENSGALG00000005892	423049
ENSGALG00000001474	417119
ENSGALG00000005903	423050
ENSGALG00000005908	423051
ENSGALG00000000915	431266
ENSGALG00000005915	423053
ENSGALG00000001446	395774
ENSGALG00000020510	
ENSGALG00000005927	423055
ENSGALG00000005948	770018
ENSGALG00000001434	417118
ENSGALG00000001419	417117
ENSGALG00000005958	423056
ENSGALG00000023729	
ENSGALG00000005967	100858792
ENSGALG00000005971	423059
ENSGALG00000005986	
ENSGALG00000005998	423062
ENSGALG00000006015	423063
ENSGALG00000001389	
ENSGALG00000028737	
ENSGALG00000023464	
ENSGALG00000023463	
ENSGALG00000001355	417112
ENSGALG00000001352	772256
ENSGALG00000001347	
ENSGALG00000006022	395874
ENSGALG00000028167	417111
ENSGALG00000022026	426078
ENSGALG00000022026	776713
ENSGALG00000022026	100858489
ENSGALG00000001333	417110
ENSGALG00000001314	427752
ENSGALG00000001275	772371
ENSGALG00000006035	423064
ENSGALG00000001253	417109
ENSGALG00000006050	423065
ENSGALG00000006054	396256
ENSGALG00000006059	423067
ENSGALG00000006074	423068
ENSGALG00000006077	395520
ENSGALG00000006090	423069
ENSGALG00000006096	414782
ENSGALG00000006121	423070
ENSGALG00000021512	415617
ENSGALG00000001236	417107
ENSGALG00000000771	768530
ENSGALG00000001225	417106
ENSGALG00000000780	415619
ENSGALG00000000800	415620
ENSGALG00000000804	415621
ENSGALG00000000860	415622
ENSGALG00000000774	415623
ENSGALG00000000874	768618
ENSGALG00000006147	423071
ENSGALG00000000880	415625
ENSGALG00000020505	428846
ENSGALG00000006172	423072
ENSGALG00000006192	
ENSGALG00000000886	768642
ENSGALG00000001187	417105
ENSGALG00000000889	415626
ENSGALG00000001169	417104
ENSGALG00000000898	415627
ENSGALG00000001007	415629
ENSGALG00000001157	
ENSGALG00000000904	415628
ENSGALG00000006208	
ENSGALG00000001011	
ENSGALG00000001124	
ENSGALG00000001118	417101
ENSGALG00000001103	378915
ENSGALG00000001020	415630
ENSGALG00000001094	
ENSGALG00000001080	395960
ENSGALG00000028696	
ENSGALG00000006216	374048
ENSGALG00000006220	423076
ENSGALG00000006231	423077
ENSGALG00000001073	772325
ENSGALG00000006236	395799
ENSGALG00000026111	100857722
ENSGALG00000001041	415631
ENSGALG00000001065	427527
ENSGALG00000027716	100858103
ENSGALG00000001048	
ENSGALG00000001069	404754
ENSGALG00000006266	423079
ENSGALG00000021490	415632
ENSGALG00000001039	374133
ENSGALG00000001037	427751
ENSGALG00000001085	415633
ENSGALG00000001149	
ENSGALG00000013563	427528
ENSGALG00000001025	
ENSGALG00000001160	430610
ENSGALG00000006281	423081
ENSGALG00000006300	396221
ENSGALG00000001168	415635
ENSGALG00000001014	
ENSGALG00000001013	772354
ENSGALG00000001002	
ENSGALG00000001000	396487
ENSGALG00000001000	100858388
ENSGALG00000000993	417095
ENSGALG00000006312	423082
ENSGALG00000001184	415636
ENSGALG00000006342	100858486
ENSGALG00000006355	423083
ENSGALG00000006358	428847
ENSGALG00000000977	395627
ENSGALG00000006368	423085
ENSGALG00000000972	417093
ENSGALG00000000950	417092
ENSGALG00000000940	395084
ENSGALG00000000936	396312
ENSGALG00000006382	395330
ENSGALG00000000934	417091
ENSGALG00000023407	417090
ENSGALG00000000906	417089
ENSGALG00000001194	415637
ENSGALG00000006401	770816
ENSGALG00000006407	378902
ENSGALG00000006427	423086
ENSGALG00000006446	423087
ENSGALG00000006447	423088
ENSGALG00000006454	423089
ENSGALG00000001201	415642
ENSGALG00000006472	423090
ENSGALG00000001204	415643
ENSGALG00000001214	
ENSGALG00000001220	
ENSGALG00000000927	776031
ENSGALG00000006521	423091
ENSGALG00000000864	417088
ENSGALG00000000853	378802
ENSGALG00000000847	417087
ENSGALG00000001234	415645
ENSGALG00000001256	100859763
ENSGALG00000001316	415646
ENSGALG00000006530	423092
ENSGALG00000021473	415647
ENSGALG00000001350	415648
ENSGALG00000006546	374256
ENSGALG00000025933	426495
ENSGALG00000001391	415650
ENSGALG00000026663	415651
ENSGALG00000024466	415652
ENSGALG00000001439	415653
ENSGALG00000006550	
ENSGALG00000001533	769262
ENSGALG00000028900	415654
ENSGALG00000001602	415655
ENSGALG00000001636	415656
ENSGALG00000023607	395791
ENSGALG00000006551	395592
ENSGALG00000001647	415658
ENSGALG00000001702	769364
ENSGALG00000001722	415659
ENSGALG00000006552	396145
ENSGALG00000006555	395097
ENSGALG00000006556	
ENSGALG00000006561	374255
ENSGALG00000006572	395761
ENSGALG00000001759	100857533
ENSGALG00000001779	415660
ENSGALG00000028928	396136
ENSGALG00000023572	771119
ENSGALG00000006583	374254
ENSGALG00000021451	415661
ENSGALG00000006591	396386
ENSGALG00000006602	423095
ENSGALG00000006608	770392
ENSGALG00000006613	396090
ENSGALG00000020497	
ENSGALG00000021450	415662
ENSGALG00000021450	769608
ENSGALG00000021450	769668
ENSGALG00000001791	415664
ENSGALG00000006647	770435
ENSGALG00000006659	423097
ENSGALG00000006681	423098
ENSGALG00000006697	423099
ENSGALG00000006740	
ENSGALG00000001809	415665
ENSGALG00000001817	396274
ENSGALG00000021442	
ENSGALG00000006717	395381
ENSGALG00000006744	
ENSGALG00000021440	769451
ENSGALG00000001824	100857820
ENSGALG00000027276	
ENSGALG00000020492	
ENSGALG00000001965	415668
ENSGALG00000025944	
ENSGALG00000027183	431137
ENSGALG00000028747	
ENSGALG00000018703	
ENSGALG00000001979	427533
ENSGALG00000002091	
ENSGALG00000006799	
ENSGALG00000002103	415669
ENSGALG00000002109	769782
ENSGALG00000023898	
ENSGALG00000007867	425403
ENSGALG00000007867	100857416
ENSGALG00000009761	417816
ENSGALG00000002198	415672
ENSGALG00000002198	100857313
ENSGALG00000002198	100858420
ENSGALG00000028326	100857283
ENSGALG00000028326	100858361
ENSGALG00000002237	415674
ENSGALG00000002237	100857345
ENSGALG00000002237	100858165
ENSGALG00000002244	427535
ENSGALG00000002244	100859622
ENSGALG00000026043	
ENSGALG00000002247	415675
ENSGALG00000002247	100858202
ENSGALG00000002301	415676
ENSGALG00000002301	100858397
ENSGALG00000002301	100859663
ENSGALG00000002313	415677
ENSGALG00000002321	396533
ENSGALG00000026903	396255
ENSGALG00000006830	423103
ENSGALG00000002351	769958
ENSGALG00000006837	423104
ENSGALG00000002407	
ENSGALG00000002458	415678
ENSGALG00000006841	770704
ENSGALG00000006856	423105
ENSGALG00000006862	
ENSGALG00000002467	
ENSGALG00000006868	423106
ENSGALG00000014569	431066
ENSGALG00000028466	100858424
ENSGALG00000014309	426492
ENSGALG00000002531	415680
ENSGALG00000014239	426464
ENSGALG00000002603	415681
ENSGALG00000014295	429678
ENSGALG00000014297	396330
ENSGALG00000014313	
ENSGALG00000023516	
ENSGALG00000002648	770049
ENSGALG00000028791	100857486
ENSGALG00000028791	100858807
ENSGALG00000026992	
ENSGALG00000006873	423107
ENSGALG00000006879	
ENSGALG00000027047	
ENSGALG00000026997	100859871
ENSGALG00000006885	396229
ENSGALG00000006897	423110
ENSGALG00000027795	
ENSGALG00000002651	395139
ENSGALG00000002690	415683
ENSGALG00000002745	396492
ENSGALG00000006904	423111
ENSGALG00000002755	
ENSGALG00000002766	415686
ENSGALG00000006917	423112
ENSGALG00000022209	
ENSGALG00000002775	
ENSGALG00000027729	
ENSGALG00000002798	415688
ENSGALG00000014152	425119
ENSGALG00000029017	
ENSGALG00000023828	415689
ENSGALG00000000038	431235
ENSGALG00000000038	100859877
ENSGALG00000027006	
ENSGALG00000026046	
ENSGALG00000027503	
ENSGALG00000024406	
ENSGALG00000009220	
ENSGALG00000020488	423113
ENSGALG00000024408	
ENSGALG00000006998	423114
ENSGALG00000024405	
ENSGALG00000026587	
ENSGALG00000028894	426826
ENSGALG00000007037	423116
ENSGALG00000027106	426825
ENSGALG00000007047	423117
ENSGALG00000028926	
ENSGALG00000009118	395364
ENSGALG00000026051	
ENSGALG00000007077	423118
ENSGALG00000027642	769841
ENSGALG00000020486	423119
ENSGALG00000020485	
ENSGALG00000028291	415691
ENSGALG00000009103	
ENSGALG00000007127	423120
ENSGALG00000007178	423122
ENSGALG00000002853	374073
ENSGALG00000007203	423123
ENSGALG00000002861	770531
ENSGALG00000007217	
ENSGALG00000002957	415692
ENSGALG00000027253	
ENSGALG00000028182	
ENSGALG00000029178	100857228
ENSGALG00000007220	395970
ENSGALG00000013384	430516
ENSGALG00000010831	
ENSGALG00000027074	425935
ENSGALG00000028071	
ENSGALG00000010835	395516
ENSGALG00000024020	769729
ENSGALG00000022234	
ENSGALG00000026207	396488
ENSGALG00000007287	423128
ENSGALG00000003010	415693
ENSGALG00000020482	423129
ENSGALG00000007330	428852
ENSGALG00000007350	428853
ENSGALG00000027694	100857892
ENSGALG00000014150	430862
ENSGALG00000007341	428854
ENSGALG00000007362	423130
ENSGALG00000028451	396212
ENSGALG00000007370	423131
ENSGALG00000014616	770592
ENSGALG00000007374	100858042
ENSGALG00000003043	415694
ENSGALG00000007381	
ENSGALG00000029181	100858073
ENSGALG00000028884	
ENSGALG00000004845	425202
ENSGALG00000023441	425201
ENSGALG00000020479	423133
ENSGALG00000007420	423134
ENSGALG00000007501	428856
ENSGALG00000003071	415695
ENSGALG00000007520	396509
ENSGALG00000027524	
ENSGALG00000003084	100858636
ENSGALG00000029130	100858394
ENSGALG00000007525	100858274
ENSGALG00000007537	396270
ENSGALG00000007550	423141
ENSGALG00000007555	396341
ENSGALG00000007556	423142
ENSGALG00000028376	395394
ENSGALG00000007562	
ENSGALG00000026853	396267
ENSGALG00000007566	
ENSGALG00000007617	
ENSGALG00000007625	423146
ENSGALG00000007672	423147
ENSGALG00000007700	396455
ENSGALG00000003107	415697
ENSGALG00000026415	
ENSGALG00000025832	
ENSGALG00000026662	429892
ENSGALG00000007719	
ENSGALG00000029030	426166
ENSGALG00000003163	415698
ENSGALG00000003163	100858714
ENSGALG00000013504	425534
ENSGALG00000013504	100857175
ENSGALG00000013504	100859576
ENSGALG00000013504	100859588
ENSGALG00000013559	776856
ENSGALG00000003169	395257
ENSGALG00000003183	415699
ENSGALG00000003195	415700
ENSGALG00000028218	
ENSGALG00000026334	425449
ENSGALG00000026334	100857727
ENSGALG00000026334	100859642
ENSGALG00000026334	100859683
ENSGALG00000026334	100859780
ENSGALG00000003201	415701
ENSGALG00000003224	427540
ENSGALG00000003258	415702
ENSGALG00000003273	415703
ENSGALG00000003293	415704
ENSGALG00000014620	426652
ENSGALG00000003302	100857309
ENSGALG00000021487	
ENSGALG00000006619	429495
ENSGALG00000003309	415705
ENSGALG00000003323	415706
ENSGALG00000021325	415708
ENSGALG00000021324	
ENSGALG00000003330	
ENSGALG00000003374	415710
ENSGALG00000028582	374129
ENSGALG00000003396	415711
ENSGALG00000013532	426151
ENSGALG00000014573	426609
ENSGALG00000003407	415712
ENSGALG00000003415	427544
ENSGALG00000003425	415713
ENSGALG00000003433	415714
ENSGALG00000021316	415715
ENSGALG00000011609	425717
ENSGALG00000014471	
ENSGALG00000007811	428859
ENSGALG00000007817	425791
ENSGALG00000020471	769741
ENSGALG00000007829	428860
ENSGALG00000007842	423154
ENSGALG00000007849	395666
ENSGALG00000023393	100858994
ENSGALG00000007871	423156
ENSGALG00000007886	
ENSGALG00000007895	423160
ENSGALG00000007903	423161
ENSGALG00000007920	423162
ENSGALG00000007932	423163
ENSGALG00000007938	
ENSGALG00000007940	423165
ENSGALG00000007941	423166
ENSGALG00000027667	
ENSGALG00000007977	423168
ENSGALG00000007957	
ENSGALG00000003560	395458
ENSGALG00000003574	415716
ENSGALG00000026349	769787
ENSGALG00000003580	386583
ENSGALG00000003583	
ENSGALG00000023738	
ENSGALG00000003588	
ENSGALG00000003591	415718
ENSGALG00000026861	
ENSGALG00000028058	100859197
ENSGALG00000003602	425392
ENSGALG00000003620	415720
ENSGALG00000023731	
ENSGALG00000003663	425111
ENSGALG00000007988	
ENSGALG00000003719	415722
ENSGALG00000003737	415724
ENSGALG00000007997	423170
ENSGALG00000003739	395446
ENSGALG00000027293	
ENSGALG00000003753	
ENSGALG00000023724	415726
ENSGALG00000023724	100857504
ENSGALG00000021260	415728
ENSGALG00000003767	415729
ENSGALG00000003786	415730
ENSGALG00000008000	
ENSGALG00000025875	373976
ENSGALG00000023375	770458
ENSGALG00000008044	423172
ENSGALG00000008044	100858975
ENSGALG00000014072	395586
ENSGALG00000014069	426399
ENSGALG00000008047	
ENSGALG00000003837	
ENSGALG00000008053	423174
ENSGALG00000003853	415733
ENSGALG00000008055	423175
ENSGALG00000008061	423176
ENSGALG00000008078	423178
ENSGALG00000003874	415734
ENSGALG00000028710	
ENSGALG00000008084	423179
ENSGALG00000021247	415736
ENSGALG00000023704	
ENSGALG00000003891	415738
ENSGALG00000003894	
ENSGALG00000003907	415739
ENSGALG00000008089	423180
ENSGALG00000003916	374076
ENSGALG00000008091	423181
ENSGALG00000003942	415740
ENSGALG00000008097	373923
ENSGALG00000004004	415741
ENSGALG00000008100	395986
ENSGALG00000008108	423182
ENSGALG00000004049	415742
ENSGALG00000028327	100859174
ENSGALG00000008122	423183
ENSGALG00000008127	395879
ENSGALG00000004071	415743
ENSGALG00000008148	
ENSGALG00000004115	415744
ENSGALG00000021225	415745
ENSGALG00000004158	415746
ENSGALG00000017363	415747
ENSGALG00000008181	423184
ENSGALG00000008202	395221
ENSGALG00000004334	
ENSGALG00000008211	428864
ENSGALG00000008218	423185
ENSGALG00000027308	
ENSGALG00000004342	415749
ENSGALG00000008231	423186
ENSGALG00000008247	423187
ENSGALG00000004375	415750
ENSGALG00000004428	427545
ENSGALG00000004444	
ENSGALG00000025819	415752
ENSGALG00000023673	768362
ENSGALG00000008255	423188
ENSGALG00000004480	415757
ENSGALG00000004489	415758
ENSGALG00000008292	423189
ENSGALG00000004494	426117
ENSGALG00000008325	423190
ENSGALG00000004506	415759
ENSGALG00000008332	395306
ENSGALG00000008347	423192
ENSGALG00000004510	415761
ENSGALG00000004528	415762
ENSGALG00000004532	
ENSGALG00000004559	768782
ENSGALG00000008354	423193
ENSGALG00000004630	427547
ENSGALG00000008358	
ENSGALG00000004648	415765
ENSGALG00000008367	423196
ENSGALG00000008380	423197
ENSGALG00000008393	100859610
ENSGALG00000004671	415766
ENSGALG00000023650	427548
ENSGALG00000004704	
ENSGALG00000008403	423199
ENSGALG00000008418	423200
ENSGALG00000021158	415768
ENSGALG00000022191	
ENSGALG00000028724	100125831
ENSGALG00000004756	415769
ENSGALG00000004814	415771
ENSGALG00000026459	430871
ENSGALG00000020463	
ENSGALG00000008421	423201
ENSGALG00000008430	
ENSGALG00000004839	415772
ENSGALG00000004853	415773
ENSGALG00000008436	374092
ENSGALG00000004729	415774
ENSGALG00000004867	395800
ENSGALG00000008438	423203
ENSGALG00000004899	415776
ENSGALG00000023305	
ENSGALG00000008453	428867
ENSGALG00000004903	769263
ENSGALG00000004907	415779
ENSGALG00000028965	
ENSGALG00000004935	415781
ENSGALG00000008460	423204
ENSGALG00000024469	423205
ENSGALG00000008469	100859775
ENSGALG00000028047	428868
ENSGALG00000008496	423207
ENSGALG00000008514	423208
ENSGALG00000027874	423209
ENSGALG00000008553	423210
ENSGALG00000008569	423211
ENSGALG00000008579	423212
ENSGALG00000008584	423213
ENSGALG00000008587	423214
ENSGALG00000004943	769135
ENSGALG00000008595	423215
ENSGALG00000004949	415782
ENSGALG00000004951	769438
ENSGALG00000004956	415783
ENSGALG00000008598	771349
ENSGALG00000008599	
ENSGALG00000008603	395694
ENSGALG00000025864	769595
ENSGALG00000008615	423216
ENSGALG00000008624	423217
ENSGALG00000008631	395336
ENSGALG00000005006	415784
ENSGALG00000005010	415785
ENSGALG00000005114	415786
ENSGALG00000008653	
ENSGALG00000008692	
ENSGALG00000005132	415789
ENSGALG00000005140	415790
ENSGALG00000005178	415791
ENSGALG00000026846	423221
ENSGALG00000008752	423222
ENSGALG00000008727	
ENSGALG00000005211	415792
ENSGALG00000008940	423225
ENSGALG00000008950	100859860
ENSGALG00000020459	
ENSGALG00000020458	
ENSGALG00000025939	
ENSGALG00000028402	428870
ENSGALG00000026584	771574
ENSGALG00000005214	769532
ENSGALG00000008991	423230
ENSGALG00000009018	423231
ENSGALG00000005241	415793
ENSGALG00000005251	415794
ENSGALG00000000424	414829
ENSGALG00000005254	415795
ENSGALG00000005261	427551
ENSGALG00000026438	427552
ENSGALG00000005266	415796
ENSGALG00000005272	374068
ENSGALG00000005278	415797
ENSGALG00000005319	427553
ENSGALG00000009036	423232
ENSGALG00000023557	
ENSGALG00000009050	423233
ENSGALG00000005347	100858277
ENSGALG00000009081	423234
ENSGALG00000009097	423235
ENSGALG00000009112	423236
ENSGALG00000009111	423237
ENSGALG00000009145	
ENSGALG00000009156	423239
ENSGALG00000005361	769866
ENSGALG00000009176	423241
ENSGALG00000005366	770308
ENSGALG00000013225	430410
ENSGALG00000009249	423242
ENSGALG00000009185	395898
ENSGALG00000009260	423243
ENSGALG00000009269	423244
ENSGALG00000013223	425961
ENSGALG00000009282	423245
ENSGALG00000028568	423246
ENSGALG00000023243	423247
ENSGALG00000005377	415801
ENSGALG00000026756	
ENSGALG00000009292	771753
ENSGALG00000026258	693248
ENSGALG00000009300	395639
ENSGALG00000005389	
ENSGALG00000005402	415802
ENSGALG00000009315	
ENSGALG00000012978	425886
ENSGALG00000028275	770023
ENSGALG00000009320	373977
ENSGALG00000013494	693246
ENSGALG00000009332	423250
ENSGALG00000018783	770471
ENSGALG00000013486	426138
ENSGALG00000009338	423252
ENSGALG00000005446	415803
ENSGALG00000005446	100859443
ENSGALG00000009345	423253
ENSGALG00000005435	
ENSGALG00000026603	
ENSGALG00000009352	395351
ENSGALG00000005408	395346
ENSGALG00000026586	425723
ENSGALG00000013437	430553
ENSGALG00000009368	395618
ENSGALG00000009381	423255
ENSGALG00000000296	426230
ENSGALG00000012248	
ENSGALG00000017652	768624
ENSGALG00000013835	426282
ENSGALG00000012012	425774
ENSGALG00000013839	
ENSGALG00000009387	423256
ENSGALG00000020449	423257
ENSGALG00000009400	395759
ENSGALG00000009415	768688
ENSGALG00000009419	
ENSGALG00000009421	423258
ENSGALG00000005453	415805
ENSGALG00000009428	423259
ENSGALG00000026215	
ENSGALG00000009431	423260
ENSGALG00000009438	423261
ENSGALG00000017384	423262
ENSGALG00000009452	423263
ENSGALG00000009456	423264
ENSGALG00000009463	428876
ENSGALG00000009474	373918
ENSGALG00000027352	100857970
ENSGALG00000009487	
ENSGALG00000009491	769071
ENSGALG00000009493	423269
ENSGALG00000009507	423270
ENSGALG00000009510	423271
ENSGALG00000009519	423272
ENSGALG00000009526	423273
ENSGALG00000009538	423274
ENSGALG00000028762	423276
ENSGALG00000005456	415806
ENSGALG00000005467	415807
ENSGALG00000023190	
ENSGALG00000025807	
ENSGALG00000028485	
ENSGALG00000009552	423277
ENSGALG00000005472	396537
ENSGALG00000005474	396283
